Set,Seq,Shape,ShapeName,startCos,startSin,DiagLen,DiagAngle,EndDist,EndCos,EndSin,PathLen,TotalRotSum,AbsRotSum,RotSquaredSum,AvgSpeed,TotalTime,AvgPressure,StrokeCount
1,12,5,Infinity,-0.707106781186547,-0.707106781186547,180.941979650937,0.409245895199033,19.7989898732233,-0.707106781186548,0.707106781186548,423.445385365556,0.982793723247329,8.74704469241096,2.79906890826923,0,0,534.566037735849,1
1,12,6,Infinity,-0.894427190999916,0.447213595499958,168.077363139716,0.53021577277663,11.3137084989848,0.707106781186547,0.707106781186547,393.833971390625,3.46334320798644,9.77746527402856,4.23727594474648,0,0,511.475409836066,1
1,12,6,Infinity,-0.447213595499958,-0.894427190999916,172.409396495667,0.294234565111188,6.32455532033676,0.948683298050514,0.316227766016838,382.494191129895,1.10714871779409,9.94791201418903,4.39305429290613,382.494191129895,1,511,1
1,12,7,Pound,-0.447213595499958,0.894427190999916,289.394194827747,0.680137543908449,182.321145235543,0.850148235958882,0.52654342356163,674.335525723571,5.1760365893855,7.41405204873904,4.77844416841597,674.335525723571,1,552.196078431373,4
1,12,8,Line,1,0,270.680623613882,0.140852122905063,269.67387711827,0.99379295786393,0.111245480357903,273.054778131836,1.11022302462516E-16,1.2605038672113,0.203338613240255,0,0,560.470588235294,1
1,12,9,Psi,0,1,277.694076278195,1.26726699019551,229.836898691224,0.156632813116594,0.987656904929633,451.961971418607,3.52209903070216,5.38636291001401,1.87445839416421,0,0,534.785714285714,2
1,12,10,Infinity,0.447213595499958,-0.894427190999916,163.49006085998,0.323684787961271,43.8292140016223,-0.456316647596275,0.889817462812737,338.957199423627,3.6052402625906,8.20231258477304,3.33582759250287,338.957199423627,1,515.796296296296,1
1,12,11,Infinity,-0.447213595499958,-0.894427190999916,216.536371078856,0.368500092987554,26.0192236625154,0.0384331221012044,0.999261174631314,484.81012461077,-0.463647609000807,10.6230170379316,5.45589624538935,0,0,563.074074074074,1
1,12,12,Line,-1,0,317.151383411771,0.0852360180362075,316.155025264505,0.996346649041751,0.0854011413464358,318.32452566757,0,0.707871628727098,0.0691374091734917,0,0,572.52380952381,1
1,12,13,Psi,-1,0,250.912335288642,1.12140800083671,218.888099265355,0.21015304237365,0.977668501477417,463.31546700265,6.28318530717959,9.87248811593186,7.69881986974207,463.31546700265,1,548.454545454546,2
1,12,14,Infinity,-1,0,195.450761062729,0.449918494542922,36.7151195013716,-0.871575537124549,0.490261239632559,465.448185910052,4.71238898038469,10.8896046749458,5.24296821811585,0,0,497.546875,1
2,1,1,Square,-1,0,215.076730494026,0.752515283591936,30.5286750449475,-0.851658316704544,0.524097425664335,570.07713002857,3.92699081698724,8.94999445543164,4.6164670865667,570.07713002857,1,717.430107526882,1
2,1,2,@,0,1,291.21984822467,0.631825815142472,126.178445068879,0.951034068730948,0.309086072337558,852.599317746342,14.7251695447016,18.8541395027322,7.61207211158392,852.599317746342,1,704.715596330275,1
2,1,3,Pi,-0.242535625036333,0.970142500145332,453.100430368368,0.384604714822214,290.993127066603,0.993150604322876,0.116841247567397,760.684597689494,3.88569974545112,5.87250828050221,3.28502211438165,760.684597689494,1,568.333333333333,3
2,1,4,Equals,-1,0,236.019067026374,0.261421168856949,226.046455402424,0.968827401474271,0.247736687134973,427.712682979372,3.14159265358979,4.72346155685066,3.39518572449029,427.712682979372,1,554.694444444444,2
2,2,1,Square,0,1,234.804173727811,0.649463559430334,12.0830459735946,-0.413802944301184,0.910366477462605,602.453806222194,1.95130270390726,7.17551676231143,1.91067977277597,602.453806222194,1,644.473684210526,1
2,2,2,Equals,1,0,239.85203772326,0.201483844513154,228.484135116642,0.993504428148219,0.113793458730633,406.555447250799,3.18504354898132,4.63096796399548,4.08249117032328,0,0,545.107142857143,2
2,2,3,@,-0.832050294337844,-0.554700196225229,249.551597871062,0.456479273003714,167.764716195033,0.995441734040523,-0.095371663141607,672.681639662807,12.4796322756832,13.1859934964532,3.68001272699916,672.681639662807,1,712.104651162791,1
2,2,3,@,0,-1,409.106343143198,0.505199171443598,204.362423160424,0.939507356737892,0.34252872381069,1086.21538347186,10.7587255266174,16.6505782501847,6.16672466417664,1086.21538347186,1,714.192307692308,1
2,2,4,Pi,0,1,365.016437986017,0.576604920828329,241.747802471915,0.996906683476464,0.0785943028466922,658.849717863637,4.42093218590682,6.80442983435148,4.39753114902562,658.849717863637,1,515.463414634146,3
2,3,1,Square,1,0,276.588141466694,0.757272589642813,10.6301458127347,-0.752576694706878,-0.658504607868518,701.007837594142,4.71238898038469,8.17100485961911,3.02135330088991,0,0,684.486486486486,1
2,3,2,@,1,0,416.42526340269,0.481905515518708,260.768096208106,0.997054485501582,0.076696498884737,1120.46146417423,13.8559347392358,18.2563405703535,6.43148507113459,1120.46146417423,1,679.095744680851,1
2,3,3,Equals,-0.707106781186547,-0.707106781186547,253.728201034099,0.291834295403687,242.860041999502,0.992341094960751,0.123527937132044,443.957540819244,0.785398163397448,4.38090674482739,2.76624892557038,443.957540819244,1,555,2
2,3,4,Square,-0.707106781186548,0.707106781186548,227.40272645683,0.685729510906286,44.5982062419555,-0.941741911594837,0.336336396998156,625.854131356594,1.37340076694502,12.695655842148,6.62088617732402,0,0,637.623188405797,1
2,3,5,Pi,0.707106781186547,-0.707106781186547,371,0.556599318010223,231.365511690917,0.989775867312163,-0.142631456861578,614.845978316526,4.66480587710771,6.30479974187636,4.7367697633317,614.845978316526,1,565.613636363636,3
2,4,1,Square,0,-1,244.002049171723,0.765111091934578,14.8660687473185,-0.336336396998156,-0.941741911594837,620.62962567369,1.5707963267949,8.62049782157574,2.8172510653555,620.62962567369,1,625.933333333333,1
2,4,2,Equals,-0.707106781186547,0.707106781186547,253.948813740092,0.234472841447181,246.174734690626,0.97085511354509,0.239667161921173,475.239425110299,-0.821097276076772,4.02583683966833,2.88529606868638,0,0,566.933333333333,2
2,4,3,Square,-1,0,240.468293128221,0.705919918789242,32.0156211871642,-0.999512076087079,-0.0312347523777212,632.927474708993,3.92699081698724,15.0016623731859,10.4721427563197,632.927474708993,1,629.506172839506,1
2,4,4,Equals,0,-1,234.795655837156,0.258407607891522,226.134915481887,0.990559107259765,0.137086305022557,454.070131837403,0.104876938730234,1.23603021130159,0.167683107052316,0,0,442.644444444444,2
2,4,5,Pi,0,1,485.309179801907,0.482078701394905,330.364949714706,0.995868357960236,-0.090808664859596,822.974331404709,4.62688368670648,7.49528969745836,5.76393564591179,0,0,559,3
2,4,6,@,-1,0,370.15807434122,0.399570800674834,178.353581405028,0.947555965339508,0.319589881800899,1035.26758939398,16.749512813912,17.9680647930553,7.8770913110226,1035.26758939398,1,649.181818181818,1
2,5,1,Equals,-1,0,198.76116320851,0.280372911044935,177.293541901559,0.970142500145332,0.242535625036333,396.413318479689,3.38657131671666,4.14510275208224,3.53042586728429,0,0,643.967741935484,2
2,5,2,@,0,-1,381.913602795187,0.591633669651837,172.255624001076,0.963684065252716,0.2670449819375,1058.9038629945,13.0734691187515,16.7742073801017,5.51681382826229,1058.9038629945,1,617.835164835165,1
2,5,3,Square,0,1,257.419890451379,0.6559324808084,6.32455532033676,-0.948683298050514,0.316227766016838,680.34339577624,4.71238898038469,9.87397898297718,6.28083987607271,680.34339577624,1,695.306666666667,1
2,5,4,Pi,0,1,405.228330697645,0.513330446724763,263.600075872523,0.993929911183724,-0.110015142840947,716.787247654753,1.35970299357215,8.74267989019119,6.45397549257075,716.787247654753,1,588.755555555556,3
2,5,5,Pi,0.948683298050514,-0.316227766016838,404.030939409348,0.407166725486963,283.015900613375,0.999943817243692,0.0106001111368589,654.518373773693,2.60874876597041,9.44818605912768,7.86531780605726,654.518373773693,1,541.622222222222,3
2,5,6,Pi,-0.196116135138184,0.98058067569092,408.024509067776,0.435146556808994,288.92386540402,0.989880152683369,0.141905896014049,706.460359992957,4.62373309851725,7.2483665133919,5.22119891565713,706.460359992957,1,566.55,3
